8.051; 8.051; 37.35; 37.35; 
8.302; 8.302; 37.43; 37.43; 
8.554; 8.554; 37.52; 37.52; 
8.805; 8.805; 37.6; 37.6; 
9.057; 9.057; 37.69; 37.69; 
9.309; 9.309; 37.79; 37.79; 
9.56; 9.56; 37.88; 37.88; 
9.309; 9.309; 37.98; 37.98; 
9.057; 9.057; 38.07; 38.07; 
8.805; 8.805; 38.16; 38.16; 
8.554; 8.554; 38.24; 38.24; 
8.302; 8.302; 38.32; 38.32; 
8.051; 8.051; 38.4; 38.4; 
7.799; 7.799; 38.48; 38.48; 
7.547; 7.547; 38.56; 38.56; 
7.296; 7.296; 38.63; 38.63; 
7.044; 7.044; 38.7; 38.7; 
6.793; 6.793; 38.77; 38.77; 
6.541; 6.541; 38.83; 38.83; 
6.289; 6.289; 38.9; 38.9; 
6.038; 6.038; 38.96; 38.96; 
5.786; 5.786; 39.02; 39.02; 
5.535; 5.535; 39.07; 39.07; 
5.283; 5.283; 39.12; 39.12; 
5.031; 5.031; 39.17; 39.17; 
4.78; 4.78; 39.22; 39.22; 
4.528; 4.528; 39.27; 39.27; 
4.277; 4.277; 39.31; 39.31; 
4.025; 4.025; 39.35; 39.35; 
3.773; 3.773; 39.39; 39.39; 
3.522; 3.522; 39.42; 39.42; 
3.27; 3.27; 39.46; 39.46; 
3.019; 3.019; 39.49; 39.49; 
2.767; 2.767; 39.51; 39.51; 
2.515; 2.515; 39.54; 39.54; 
2.264; 2.264; 39.56; 39.56; 
2.012; 2.012; 39.58; 39.58; 
1.761; 1.761; 39.6; 39.6; 
1.509; 1.509; 39.61; 39.61; 
1.257; 1.257; 39.63; 39.63; 
1.006; 1.006; 39.64; 39.64; 
0.754; 0.754; 39.64; 39.64; 
0.503; 0.503; 39.65; 39.65; 
0.251; 0.251; 39.65; 39.65; 
0.000; 0.000; 39.65; 39.65; 
0.256; 0.256; 39.65; 39.65; 
0.512; 0.512; 39.66; 39.66; 
0.768; 0.768; 39.67; 39.67; 
1.024; 1.024; 39.68; 39.68; 
1.28; 1.28; 39.69; 39.69; 
1.536; 1.536; 39.71; 39.71; 
1.792; 1.792; 39.72; 39.72; 
2.048; 2.048; 39.74; 39.74; 
2.304; 2.304; 39.77; 39.77; 
2.56; 2.56; 39.79; 39.79; 
2.817; 2.817; 39.82; 39.82; 
3.073; 3.073; 39.85; 39.85; 
3.329; 3.329; 39.89; 39.89; 
3.585; 3.585; 39.92; 39.92; 
3.841; 3.841; 39.96; 39.96; 
4.097; 4.097; 40.0; 40.0; 
4.353; 4.353; 40.04; 40.04; 
4.609; 4.609; 40.09; 40.09; 
4.865; 4.865; 40.14; 40.14; 
5.121; 5.121; 40.19; 40.19; 
5.378; 5.378; 40.24; 40.24; 
5.634; 5.634; 40.3; 40.3; 
5.89; 5.89; 40.36; 40.36; 
6.146; 6.146; 40.42; 40.42; 
6.402; 6.402; 40.48; 40.48; 
6.658; 6.658; 40.55; 40.55; 
6.914; 6.914; 40.62; 40.62; 
6.914; 6.914; 40.69; 40.69; 
6.658; 6.658; 40.76; 40.76; 
6.402; 6.402; 40.82; 40.82; 
6.146; 6.146; 40.88; 40.88; 
5.89; 5.89; 40.94; 40.94; 
5.634; 5.634; 41.0; 41.0; 
5.378; 5.378; 41.05; 41.05; 
5.121; 5.121; 41.1; 41.1; 
4.865; 4.865; 41.15; 41.15; 
4.609; 4.609; 41.2; 41.2; 
4.353; 4.353; 41.24; 41.24; 
4.097; 4.097; 41.28; 41.28; 
3.841; 3.841; 41.32; 41.32; 
3.585; 3.585; 41.36; 41.36; 
3.329; 3.329; 41.39; 41.39; 
3.073; 3.073; 41.42; 41.42; 
2.817; 2.817; 41.45; 41.45; 
2.56; 2.56; 41.47; 41.47; 
2.304; 2.304; 41.5; 41.5; 
2.048; 2.048; 41.52; 41.52; 
1.792; 1.792; 41.53; 41.53; 
1.536; 1.536; 41.55; 41.55; 
1.28; 1.28; 41.56; 41.56; 
1.024; 1.024; 41.57; 41.57; 
0.768; 0.768; 41.58; 41.58; 
0.512; 0.512; 41.59; 41.59; 
0.256; 0.256; 41.59; 41.59; 
0.000; 0.000; 41.59; 41.59; 
0.258; 0.258; 41.59; 41.59; 
0.516; 0.516; 41.6; 41.6; 
0.774; 0.774; 41.6; 41.6; 
1.032; 1.032; 41.61; 41.61; 
1.29; 1.29; 41.63; 41.63; 
1.548; 1.548; 41.64; 41.64; 
1.806; 1.806; 41.66; 41.66; 
2.064; 2.064; 41.68; 41.68; 
2.322; 2.322; 41.7; 41.7; 
2.58; 2.58; 41.73; 41.73; 
2.838; 2.838; 41.76; 41.76; 
3.096; 3.096; 41.79; 41.79; 
3.354; 3.354; 41.82; 41.82; 
3.612; 3.612; 41.86; 41.86; 
3.87; 3.87; 41.9; 41.9; 
4.128; 4.128; 41.94; 41.94; 
4.386; 4.386; 41.98; 41.98; 
4.644; 4.644; 42.03; 42.03; 
4.902; 4.902; 42.08; 42.08; 
5.16; 5.16; 42.13; 42.13; 
5.418; 5.418; 42.18; 42.18; 
5.676; 5.676; 42.24; 42.24; 
5.934; 5.934; 42.3; 42.3; 
6.192; 6.192; 42.36; 42.36; 
6.45; 6.45; 42.43; 42.43; 
6.708; 6.708; 42.49; 42.49; 
6.708; 6.708; 42.56; 42.56; 
6.45; 6.45; 42.63; 42.63; 
6.192; 6.192; 42.69; 42.69; 
5.934; 5.934; 42.75; 42.75; 
5.676; 5.676; 42.8; 42.8; 
5.418; 5.418; 42.86; 42.86; 
5.16; 5.16; 42.91; 42.91; 
4.902; 4.902; 42.96; 42.96; 
4.644; 4.644; 43.0; 43.0; 
4.386; 4.386; 43.05; 43.05; 
4.128; 4.128; 43.09; 43.09; 
3.87; 3.87; 43.13; 43.13; 
3.612; 3.612; 43.16; 43.16; 
3.354; 3.354; 43.2; 43.2; 
3.096; 3.096; 43.23; 43.23; 
2.838; 2.838; 43.26; 43.26; 
2.58; 2.58; 43.28; 43.28; 
2.322; 2.322; 43.31; 43.31; 
2.064; 2.064; 43.33; 43.33; 
1.806; 1.806; 43.35; 43.35; 
1.548; 1.548; 43.36; 43.36; 
1.29; 1.29; 43.37; 43.37; 
1.032; 1.032; 43.38; 43.38; 
0.774; 0.774; 43.39; 43.39; 
0.516; 0.516; 43.4; 43.4; 
0.258; 0.258; 43.4; 43.4; 
0.000; 0.000; 43.4; 43.4; 
0.251; 0.251; 43.4; 43.4; 
0.502; 0.502; 43.41; 43.41; 
0.754; 0.754; 43.41; 43.41; 
1.005; 1.005; 43.42; 43.42; 
1.256; 1.256; 43.44; 43.44; 
1.508; 1.508; 43.45; 43.45; 
1.759; 1.759; 43.47; 43.47; 
2.01; 2.01; 43.49; 43.49; 
2.262; 2.262; 43.51; 43.51; 
2.513; 2.513; 43.54; 43.54; 
2.764; 2.764; 43.57; 43.57; 
3.016; 3.016; 43.6; 43.6; 
3.267; 3.267; 43.63; 43.63; 
3.518; 3.518; 43.66; 43.66; 
3.77; 3.77; 43.7; 43.7; 
4.021; 4.021; 43.74; 43.74; 
4.272; 4.272; 43.78; 43.78; 
4.524; 4.524; 43.83; 43.83; 
4.775; 4.775; 43.88; 43.88; 
5.026; 5.026; 43.93; 43.93; 
5.278; 5.278; 43.98; 43.98; 
5.529; 5.529; 44.04; 44.04; 
5.78; 5.78; 44.09; 44.09; 
6.032; 6.032; 44.15; 44.15; 
6.283; 6.283; 44.22; 44.22; 
6.534; 6.534; 44.28; 44.28; 
6.786; 6.786; 44.35; 44.35; 
7.037; 7.037; 44.42; 44.42; 
7.288; 7.288; 44.49; 44.49; 
7.54; 7.54; 44.57; 44.57; 
7.791; 7.791; 44.65; 44.65; 
8.042; 8.042; 44.73; 44.73; 
7.791; 7.791; 44.8; 44.8; 
7.54; 7.54; 44.88; 44.88; 
7.288; 7.288; 44.95; 44.95; 
7.037; 7.037; 45.02; 45.02; 
6.786; 6.786; 45.09; 45.09; 
6.534; 6.534; 45.16; 45.16; 
6.283; 6.283; 45.22; 45.22; 
6.032; 6.032; 45.28; 45.28; 
5.78; 5.78; 45.34; 45.34; 
5.529; 5.529; 45.39; 45.39; 
5.278; 5.278; 45.45; 45.45; 
5.026; 5.026; 45.5; 45.5; 
4.775; 4.775; 45.54; 45.54; 
4.524; 4.524; 45.59; 45.59; 
4.272; 4.272; 45.63; 45.63; 
4.021; 4.021; 45.67; 45.67; 
3.77; 3.77; 45.71; 45.71; 
3.518; 3.518; 45.74; 45.74; 
3.267; 3.267; 45.78; 45.78; 
3.016; 3.016; 45.81; 45.81; 
2.764; 2.764; 45.83; 45.83; 
2.513; 2.513; 45.86; 45.86; 
2.262; 2.262; 45.88; 45.88; 
2.01; 2.01; 45.9; 45.9; 
1.759; 1.759; 45.92; 45.92; 
1.508; 1.508; 45.94; 45.94; 
1.256; 1.256; 45.95; 45.95; 
1.005; 1.005; 45.96; 45.96; 
0.754; 0.754; 45.97; 45.97; 
0.502; 0.502; 45.97; 45.97; 
0.251; 0.251; 45.97; 45.97; 
0.000; 0.000; 45.97; 45.97; 
0.259; 0.259; 45.98; 45.98; 
0.519; 0.519; 45.98; 45.98; 
0.779; 0.779; 45.99; 45.99; 
1.039; 1.039; 46.0; 46.0; 
1.299; 1.299; 46.01; 46.01; 
1.558; 1.558; 46.03; 46.03; 
1.818; 1.818; 46.05; 46.05; 
2.078; 2.078; 46.07; 46.07; 
2.338; 2.338; 46.09; 46.09; 
2.598; 2.598; 46.12; 46.12; 
2.857; 2.857; 46.14; 46.14; 
3.117; 3.117; 46.18; 46.18; 
3.377; 3.377; 46.21; 46.21; 
3.637; 3.637; 46.25; 46.25; 
3.897; 3.897; 46.28; 46.28; 
4.156; 4.156; 46.33; 46.33; 
4.416; 4.416; 46.37; 46.37; 
4.676; 4.676; 46.42; 46.42; 
4.936; 4.936; 46.47; 46.47; 
5.196; 5.196; 46.52; 46.52; 
5.455; 5.455; 46.57; 46.57; 
5.715; 5.715; 46.63; 46.63; 
5.975; 5.975; 46.69; 46.69; 
6.235; 6.235; 46.75; 46.75; 
6.495; 6.495; 46.82; 46.82; 
6.495; 6.495; 46.88; 46.88; 
6.235; 6.235; 46.94; 46.94; 
5.975; 5.975; 47.0; 47.0; 
5.715; 5.715; 47.06; 47.06; 
5.455; 5.455; 47.12; 47.12; 
5.196; 5.196; 47.17; 47.17; 
4.936; 4.936; 47.22; 47.22; 
4.676; 4.676; 47.26; 47.26; 
4.416; 4.416; 47.31; 47.31; 
4.156; 4.156; 47.35; 47.35; 
3.897; 3.897; 47.39; 47.39; 
3.637; 3.637; 47.43; 47.43; 
3.377; 3.377; 47.46; 47.46; 
3.117; 3.117; 47.49; 47.49; 
2.857; 2.857; 47.52; 47.52; 
2.598; 2.598; 47.54; 47.54; 
2.338; 2.338; 47.57; 47.57; 
2.078; 2.078; 47.59; 47.59; 
1.818; 1.818; 47.61; 47.61; 
1.558; 1.558; 47.62; 47.62; 
1.299; 1.299; 47.64; 47.64; 
1.039; 1.039; 47.65; 47.65; 
0.779; 0.779; 47.65; 47.65; 
0.519; 0.519; 47.66; 47.66; 
0.259; 0.259; 47.66; 47.66; 
0.000; 0.000; 47.66; 47.66; 
0.25; 0.25; 47.66; 47.66; 
0.501; 0.501; 47.67; 47.67; 
0.751; 0.751; 47.68; 47.68; 
1.002; 1.002; 47.69; 47.69; 
1.252; 1.252; 47.7; 47.7; 
1.503; 1.503; 47.71; 47.71; 
1.753; 1.753; 47.73; 47.73; 
2.004; 2.004; 47.75; 47.75; 
2.255; 2.255; 47.77; 47.77; 
2.505; 2.505; 47.8; 47.8; 
2.756; 2.756; 47.83; 47.83; 
3.006; 3.006; 47.86; 47.86; 
3.257; 3.257; 47.89; 47.89; 
3.507; 3.507; 47.92; 47.92; 
3.758; 3.758; 47.96; 47.96; 
4.008; 4.008; 48.0; 48.0; 
4.259; 4.259; 48.05; 48.05; 
4.51; 4.51; 48.09; 48.09; 
4.76; 4.76; 48.14; 48.14; 
5.011; 5.011; 48.19; 48.19; 
5.261; 5.261; 48.24; 48.24; 
5.512; 5.512; 48.3; 48.3; 
5.762; 5.762; 48.35; 48.35; 
6.013; 6.013; 48.41; 48.41; 
6.263; 6.263; 48.48; 48.48; 
6.514; 6.514; 48.54; 48.54; 
6.765; 6.765; 48.61; 48.61; 
7.015; 7.015; 48.68; 48.68; 
6.765; 6.765; 48.75; 48.75; 
6.514; 6.514; 48.81; 48.81; 
6.263; 6.263; 48.87; 48.87; 
6.013; 6.013; 48.93; 48.93; 
5.762; 5.762; 48.99; 48.99; 
5.512; 5.512; 49.05; 49.05; 
5.261; 5.261; 49.1; 49.1; 
5.011; 5.011; 49.15; 49.15; 
4.76; 4.76; 49.2; 49.2; 
4.51; 4.51; 49.24; 49.24; 
4.259; 4.259; 49.29; 49.29; 
4.008; 4.008; 49.33; 49.33; 
3.758; 3.758; 49.36; 49.36; 
3.507; 3.507; 49.4; 49.4; 
3.257; 3.257; 49.43; 49.43; 
3.006; 3.006; 49.46; 49.46; 
2.756; 2.756; 49.49; 49.49; 
2.505; 2.505; 49.51; 49.51; 
2.255; 2.255; 49.54; 49.54; 
2.004; 2.004; 49.56; 49.56; 
1.753; 1.753; 49.57; 49.57; 
1.503; 1.503; 49.59; 49.59; 
1.252; 1.252; 49.6; 49.6; 
1.002; 1.002; 49.61; 49.61; 
0.751; 0.751; 49.62; 49.62; 
0.501; 0.501; 49.62; 49.62; 
0.25; 0.25; 49.63; 49.63; 
0.000; 0.000; 49.63; 49.63; 
0.252; 0.252; 49.63; 49.63; 
0.504; 0.504; 49.63; 49.63; 
0.756; 0.756; 49.64; 49.64; 
1.008; 1.008; 49.65; 49.65; 
1.26; 1.26; 49.66; 49.66; 
1.512; 1.512; 49.68; 49.68; 
1.764; 1.764; 49.7; 49.7; 
2.016; 2.016; 49.72; 49.72; 
2.268; 2.268; 49.74; 49.74; 
2.52; 2.52; 49.76; 49.76; 
2.772; 2.772; 49.79; 49.79; 
3.024; 3.024; 49.82; 49.82; 
3.276; 3.276; 49.86; 49.86; 
3.529; 3.529; 49.89; 49.89; 
3.781; 3.781; 49.93; 49.93; 
4.033; 4.033; 49.97; 49.97; 
4.285; 4.285; 50.01; 50.01; 
4.537; 4.537; 50.06; 50.06; 
4.789; 4.789; 50.11; 50.11; 
5.041; 5.041; 50.16; 50.16; 
5.293; 5.293; 50.21; 50.21; 
5.545; 5.545; 50.26; 50.26; 
5.797; 5.797; 50.32; 50.32; 
6.049; 6.049; 50.38; 50.38; 
6.301; 6.301; 50.45; 50.45; 
6.553; 6.553; 50.51; 50.51; 
6.805; 6.805; 50.58; 50.58; 
7.058; 7.058; 50.65; 50.65; 
7.31; 7.31; 50.72; 50.72; 
7.058; 7.058; 50.79; 50.79; 
6.805; 6.805; 50.86; 50.86; 
6.553; 6.553; 50.93; 50.93; 
6.301; 6.301; 50.99; 50.99; 
6.049; 6.049; 51.05; 51.05; 
5.797; 5.797; 51.11; 51.11; 
5.545; 5.545; 51.16; 51.16; 
5.293; 5.293; 51.22; 51.22; 
5.041; 5.041; 51.27; 51.27; 
4.789; 4.789; 51.32; 51.32; 
4.537; 4.537; 51.36; 51.36; 
4.285; 4.285; 51.4; 51.4; 
4.033; 4.033; 51.44; 51.44; 
3.781; 3.781; 51.48; 51.48; 
3.529; 3.529; 51.52; 51.52; 
3.276; 3.276; 51.55; 51.55; 
3.024; 3.024; 51.58; 51.58; 
2.772; 2.772; 51.61; 51.61; 
2.52; 2.52; 51.63; 51.63; 
2.268; 2.268; 51.66; 51.66; 
2.016; 2.016; 51.68; 51.68; 
1.764; 1.764; 51.69; 51.69; 
1.512; 1.512; 51.71; 51.71; 
1.26; 1.26; 51.72; 51.72; 
1.008; 1.008; 51.73; 51.73; 
0.756; 0.756; 51.74; 51.74; 
0.504; 0.504; 51.74; 51.74; 
0.252; 0.252; 51.75; 51.75; 
0.000; 0.000; 51.75; 51.75; 
0.254; 0.254; 51.75; 51.75; 
0.508; 0.508; 51.75; 51.75; 
0.762; 0.762; 51.76; 51.76; 
1.016; 1.016; 51.77; 51.77; 
1.27; 1.27; 51.78; 51.78; 
1.524; 1.524; 51.8; 51.8; 
1.778; 1.778; 51.82; 51.82; 
2.032; 2.032; 51.84; 51.84; 
2.286; 2.286; 51.86; 51.86; 
2.54; 2.54; 51.89; 51.89; 
2.795; 2.795; 51.91; 51.91; 
3.049; 3.049; 51.94; 51.94; 
3.303; 3.303; 51.98; 51.98; 
3.557; 3.557; 52.01; 52.01; 
3.811; 3.811; 52.05; 52.05; 
4.065; 4.065; 52.09; 52.09; 
4.319; 4.319; 52.13; 52.13; 
4.573; 4.573; 52.18; 52.18; 
4.827; 4.827; 52.23; 52.23; 
5.081; 5.081; 52.28; 52.28; 
5.336; 5.336; 52.33; 52.33; 
5.59; 5.59; 52.39; 52.39; 
5.844; 5.844; 52.45; 52.45; 
6.098; 6.098; 52.51; 52.51; 
6.352; 6.352; 52.57; 52.57; 
6.606; 6.606; 52.64; 52.64; 
6.86; 6.86; 52.71; 52.71; 
7.114; 7.114; 52.78; 52.78; 
7.368; 7.368; 52.85; 52.85; 
7.622; 7.622; 52.93; 52.93; 
7.877; 7.877; 53.01; 53.01; 
8.131; 8.131; 53.09; 53.09; 
8.385; 8.385; 53.17; 53.17; 
8.385; 8.385; 53.26; 53.26; 
8.131; 8.131; 53.34; 53.34; 
7.877; 7.877; 53.42; 53.42; 
7.622; 7.622; 53.49; 53.49; 
7.368; 7.368; 53.57; 53.57; 
7.114; 7.114; 53.64; 53.64; 
6.86; 6.86; 53.71; 53.71; 
6.606; 6.606; 53.77; 53.77; 
6.352; 6.352; 53.83; 53.83; 
6.098; 6.098; 53.9; 53.9; 
5.844; 5.844; 53.95; 53.95; 
5.59; 5.59; 54.01; 54.01; 
5.336; 5.336; 54.06; 54.06; 
5.081; 5.081; 54.11; 54.11; 
4.827; 4.827; 54.16; 54.16; 
4.573; 4.573; 54.21; 54.21; 
4.319; 4.319; 54.25; 54.25; 
4.065; 4.065; 54.29; 54.29; 
3.811; 3.811; 54.33; 54.33; 
3.557; 3.557; 54.37; 54.37; 
3.303; 3.303; 54.4; 54.4; 
3.049; 3.049; 54.43; 54.43; 
2.795; 2.795; 54.46; 54.46; 
2.54; 2.54; 54.48; 54.48; 
2.286; 2.286; 54.51; 54.51; 
2.032; 2.032; 54.53; 54.53; 
1.778; 1.778; 54.54; 54.54; 
1.524; 1.524; 54.56; 54.56; 
1.27; 1.27; 54.57; 54.57; 
1.016; 1.016; 54.58; 54.58; 
0.762; 0.762; 54.59; 54.59; 
0.508; 0.508; 54.59; 54.59; 
0.254; 0.254; 54.6; 54.6; 
0.000; 0.000; 54.6; 54.6; 
0.256; 0.256; 54.6; 54.6; 
0.512; 0.512; 54.6; 54.6; 
0.768; 0.768; 54.61; 54.61; 
1.025; 1.025; 54.62; 54.62; 
1.281; 1.281; 54.64; 54.64; 
1.537; 1.537; 54.65; 54.65; 
1.794; 1.794; 54.67; 54.67; 
2.05; 2.05; 54.69; 54.69; 
2.306; 2.306; 54.71; 54.71; 
2.563; 2.563; 54.74; 54.74; 
2.819; 2.819; 54.77; 54.77; 
3.075; 3.075; 54.8; 54.8; 
3.331; 3.331; 54.83; 54.83; 
3.588; 3.588; 54.87; 54.87; 
3.844; 3.844; 54.9; 54.9; 
4.1; 4.1; 54.95; 54.95; 
4.357; 4.357; 54.99; 54.99; 
4.613; 4.613; 55.04; 55.04; 
4.869; 4.869; 55.08; 55.08; 
5.126; 5.126; 55.14; 55.14; 
5.382; 5.382; 55.19; 55.19; 
5.638; 5.638; 55.25; 55.25; 
5.894; 5.894; 55.3; 55.3; 
6.151; 6.151; 55.37; 55.37; 
6.407; 6.407; 55.43; 55.43; 
6.663; 6.663; 55.5; 55.5; 
6.92; 6.92; 55.57; 55.57; 
7.176; 7.176; 55.64; 55.64; 
7.432; 7.432; 55.71; 55.71; 
7.689; 7.689; 55.79; 55.79; 
7.945; 7.945; 55.87; 55.87; 
8.201; 8.201; 55.95; 55.95; 
8.457; 8.457; 56.03; 56.03; 
8.714; 8.714; 56.12; 56.12; 
8.714; 8.714; 56.21; 56.21; 
8.457; 8.457; 56.29; 56.29; 
8.201; 8.201; 56.38; 56.38; 
7.945; 7.945; 56.46; 56.46; 
7.689; 7.689; 56.53; 56.53; 
7.432; 7.432; 56.61; 56.61; 
7.176; 7.176; 56.68; 56.68; 
6.92; 6.92; 56.75; 56.75; 
6.663; 6.663; 56.81; 56.81; 
6.407; 6.407; 56.88; 56.88; 
6.151; 6.151; 56.94; 56.94; 
5.894; 5.894; 57.0; 57.0; 
5.638; 5.638; 57.06; 57.06; 
5.382; 5.382; 57.11; 57.11; 
5.126; 5.126; 57.16; 57.16; 
4.869; 4.869; 57.21; 57.21; 
4.613; 4.613; 57.25; 57.25; 
4.357; 4.357; 57.3; 57.3; 
4.1; 4.1; 57.34; 57.34; 
3.844; 3.844; 57.38; 57.38; 
3.588; 3.588; 57.41; 57.41; 
3.331; 3.331; 57.45; 57.45; 
3.075; 3.075; 57.48; 57.48; 
2.819; 2.819; 57.51; 57.51; 
2.563; 2.563; 57.53; 57.53; 
2.306; 2.306; 57.55; 57.55; 
2.05; 2.05; 57.58; 57.58; 
1.794; 1.794; 57.59; 57.59; 
1.537; 1.537; 57.61; 57.61; 
1.281; 1.281; 57.62; 57.62; 
1.025; 1.025; 57.63; 57.63; 
0.768; 0.768; 57.64; 57.64; 
0.512; 0.512; 57.64; 57.64; 
0.256; 0.256; 57.65; 57.65; 
0.000; 0.000; 57.65; 57.65; 
0.25; 0.25; 57.65; 57.65; 
0.501; 0.501; 57.65; 57.65; 
0.751; 0.751; 57.66; 57.66; 
1.002; 1.002; 57.67; 57.67; 
1.252; 1.252; 57.68; 57.68; 
1.503; 1.503; 57.7; 57.7; 
1.753; 1.753; 57.72; 57.72; 
2.004; 2.004; 57.74; 57.74; 
2.255; 2.255; 57.76; 57.76; 
2.505; 2.505; 57.78; 57.78; 
2.756; 2.756; 57.81; 57.81; 
3.006; 3.006; 57.84; 57.84; 
3.257; 3.257; 57.88; 57.88; 
3.507; 3.507; 57.91; 57.91; 
3.758; 3.758; 57.95; 57.95; 
4.008; 4.008; 57.99; 57.99; 
4.259; 4.259; 58.03; 58.03; 
4.51; 4.51; 58.08; 58.08; 
4.76; 4.76; 58.12; 58.12; 
5.011; 5.011; 58.17; 58.17; 
5.261; 5.261; 58.23; 58.23; 
5.512; 5.512; 58.28; 58.28; 
5.762; 5.762; 58.34; 58.34; 
6.013; 6.013; 58.4; 58.4; 
6.263; 6.263; 58.46; 58.46; 
6.514; 6.514; 58.53; 58.53; 
6.765; 6.765; 58.59; 58.59; 
7.015; 7.015; 58.66; 58.66; 
6.765; 6.765; 58.73; 58.73; 
6.514; 6.514; 58.8; 58.8; 
6.263; 6.263; 58.86; 58.86; 
6.013; 6.013; 58.92; 58.92; 
5.762; 5.762; 58.98; 58.98; 
5.512; 5.512; 59.03; 59.03; 
5.261; 5.261; 59.09; 59.09; 
5.011; 5.011; 59.14; 59.14; 
4.76; 4.76; 59.18; 59.18; 
4.51; 4.51; 59.23; 59.23; 
4.259; 4.259; 59.27; 59.27; 
4.008; 4.008; 59.31; 59.31; 
3.758; 3.758; 59.35; 59.35; 
3.507; 3.507; 59.38; 59.38; 
3.257; 3.257; 59.42; 59.42; 
3.006; 3.006; 59.45; 59.45; 
2.756; 2.756; 59.47; 59.47; 
2.505; 2.505; 59.5; 59.5; 
2.255; 2.255; 59.52; 59.52; 
2.004; 2.004; 59.54; 59.54; 
1.753; 1.753; 59.56; 59.56; 
1.503; 1.503; 59.57; 59.57; 
1.252; 1.252; 59.59; 59.59; 
1.002; 1.002; 59.6; 59.6; 
0.751; 0.751; 59.6; 59.6; 
0.501; 0.501; 59.61; 59.61; 
0.25; 0.25; 59.61; 59.61; 
0.000; 0.000; 59.61; 59.61; 
0.25; 0.25; 59.61; 59.61; 
0.501; 0.501; 59.62; 59.62; 
0.751; 0.751; 59.63; 59.63; 
1.002; 1.002; 59.64; 59.64; 
1.252; 1.252; 59.65; 59.65; 
1.503; 1.503; 59.66; 59.66; 
1.753; 1.753; 59.68; 59.68; 
2.004; 2.004; 59.7; 59.7; 
2.255; 2.255; 59.72; 59.72; 
2.505; 2.505; 59.75; 59.75; 
2.756; 2.756; 59.78; 59.78; 
3.006; 3.006; 59.81; 59.81; 
3.257; 3.257; 59.84; 59.84; 
3.507; 3.507; 59.87; 59.87; 
3.758; 3.758; 59.91; 59.91; 
4.008; 4.008; 59.95; 59.95; 
4.259; 4.259; 59.99; 59.99; 
4.51; 4.51; 60.04; 60.04; 
4.76; 4.76; 60.09; 60.09; 
5.011; 5.011; 60.14; 60.14; 
5.261; 5.261; 60.19; 60.19; 
5.512; 5.512; 60.25; 60.25; 
5.762; 5.762; 60.3; 60.3; 
6.013; 6.013; 60.36; 60.36; 
6.263; 6.263; 60.43; 60.43; 
6.514; 6.514; 60.49; 60.49; 
6.765; 6.765; 60.56; 60.56; 
7.015; 7.015; 60.63; 60.63; 
6.765; 6.765; 60.7; 60.7; 
6.514; 6.514; 60.76; 60.76; 
6.263; 6.263; 60.82; 60.82; 
6.013; 6.013; 60.88; 60.88; 
5.762; 5.762; 60.94; 60.94; 
5.512; 5.512; 61.0; 61.0; 
5.261; 5.261; 61.05; 61.05; 
5.011; 5.011; 61.1; 61.1; 
4.76; 4.76; 61.15; 61.15; 
4.51; 4.51; 61.19; 61.19; 
4.259; 4.259; 61.24; 61.24; 
4.008; 4.008; 61.28; 61.28; 
3.758; 3.758; 61.31; 61.31; 
3.507; 3.507; 61.35; 61.35; 
3.257; 3.257; 61.38; 61.38; 
3.006; 3.006; 61.41; 61.41; 
2.756; 2.756; 61.44; 61.44; 
2.505; 2.505; 61.46; 61.46; 
2.255; 2.255; 61.49; 61.49; 
2.004; 2.004; 61.51; 61.51; 
1.753; 1.753; 61.52; 61.52; 
1.503; 1.503; 61.54; 61.54; 
1.252; 1.252; 61.55; 61.55; 
1.002; 1.002; 61.56; 61.56; 
0.751; 0.751; 61.57; 61.57; 
0.501; 0.501; 61.57; 61.57; 
0.25; 0.25; 61.58; 61.58; 
